deal_id,touchpoint_date,channel,campaign_name,content_asset,touchpoint_type,funnel_stage_at_touch,contact_role
DEAL-089,2025-09-21,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,mql,Head of Demand Gen
DEAL-089,2025-09-30,LinkedIn,InMail,Product Update Announcement,page_visit,sql,VP Marketing
DEAL-089,2025-10-12,Events,Conferences,Revenue Summit,event_attendance,sql,Head of Demand Gen
DEAL-089,2025-10-19,LinkedIn,InMail,Personalized Demo Invite,page_visit,opportunity,Head of Demand Gen
DEAL-089,2025-10-30,Content Marketing,Webinars,Pipeline Analytics Deep Dive,content_download,opportunity,Head of Demand Gen
DEAL-090,2026-03-26,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_click,lead,Head of Demand Gen
DEAL-090,2026-04-16,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,page_visit,sql,Director of Marketing
DEAL-090,2026-05-12,Content Marketing,Webinars,CMO Metrics That Matter,email_click,opportunity,Head of Demand Gen
DEAL-091,2025-11-26,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,lead,Marketing Director
DEAL-091,2025-11-29,Outbound BDR,Inbound Response,Demo Request Response,sales_call,lead,Marketing Director
DEAL-091,2025-12-11,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Marketing Director
DEAL-091,2025-12-21,Content Marketing,Blog/SEO,Channel ROI Framework,page_visit,mql,Marketing Director
DEAL-091,2025-12-30,Google Ads,Retargeting,Free Trial Page,page_visit,mql,Marketing Director
DEAL-091,2026-01-08,Google Ads,Brand Search,Brand Landing Page,page_visit,mql,Marketing Director
DEAL-091,2026-01-19,Content Marketing,Blog/SEO,Channel ROI Framework,content_download,sql,CFO
DEAL-091,2026-01-30,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,sql,CFO
DEAL-091,2026-02-03,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,content_download,sql,Marketing Director
DEAL-091,2026-02-12,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,page_visit,opportunity,Marketing Director
DEAL-091,2026-02-25,Content Marketing,Blog/SEO,B2B Funnel Optimization,email_click,opportunity,Marketing Director
DEAL-091,2026-03-06,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,opportunity,CFO
DEAL-092,2025-08-27,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,lead,Product Manager
DEAL-092,2025-09-22,Content Marketing,Webinars,CMO Metrics That Matter,email_click,sql,Product Manager
DEAL-092,2025-10-16,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,email_click,opportunity,Product Manager
DEAL-093,2025-12-12,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,lead,Marketing Manager
DEAL-093,2025-12-16,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,sales_call,lead,Marketing Manager
DEAL-093,2025-12-16,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,mql,SDR/BDR
DEAL-093,2025-12-17,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_open,sql,Marketing Manager
DEAL-093,2025-12-25,Content Marketing,Webinars,Attribution Masterclass,email_click,sql,Marketing Manager
DEAL-093,2025-12-26,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,opportunity,Marketing Manager
DEAL-093,2025-12-26,Content Marketing,Blog/SEO,B2B Funnel Optimization,page_visit,opportunity,Marketing Manager
DEAL-094,2026-04-04,LinkedIn,Sponsored Content,Pipeline ROI Infographic,content_download,lead,Marketing Director
DEAL-094,2026-04-20,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,mql,Marketing Director
DEAL-094,2026-05-09,Email Campaigns,Nurture Sequences,Welcome Series Email,email_open,sql,CMO
DEAL-094,2026-05-25,Events,Partner Events,HubSpot INBOUND Talk,webinar_attendance,opportunity,CMO
DEAL-094,2026-06-16,Email Campaigns,Nurture Sequences,Product Education Drip,page_visit,opportunity,VP Sales
DEAL-095,2025-10-30,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_open,lead,Director of Ops
DEAL-095,2025-12-01,Content Marketing,Webinars,CMO Metrics That Matter,content_download,opportunity,Head of Demand Gen
DEAL-096,2025-11-02,Google Ads,Brand Search,Pricing Page,ad_click,lead,Director of Ops
DEAL-096,2025-11-29,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_click,mql,Director of Ops
DEAL-096,2025-12-23,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,sql,Director of Ops
DEAL-096,2026-01-17,Content Marketing,Webinars,Revenue Ops Workshop,content_download,opportunity,Director of Ops
DEAL-096,2026-02-09,LinkedIn,InMail,Product Update Announcement,page_visit,opportunity,CFO
DEAL-097,2026-01-18,Content Marketing,Blog/SEO,B2B Funnel Optimization,email_click,lead,SDR/BDR
DEAL-097,2026-02-07,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_open,lead,SDR/BDR
DEAL-097,2026-02-28,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_open,mql,SDR/BDR
DEAL-097,2026-03-18,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,mql,CFO
DEAL-097,2026-04-04,Google Ads,Brand Search,Product Overview Page,page_visit,sql,CFO
DEAL-097,2026-04-24,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,sql,CFO
DEAL-097,2026-05-10,Events,Conferences,Revenue Summit,webinar_attendance,opportunity,VP Marketing
DEAL-097,2026-06-01,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,opportunity,CFO
DEAL-098,2026-01-18,Events,Partner Events,Salesforce Dreamforce Session,event_attendance,lead,Product Manager
DEAL-098,2026-01-21,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,lead,Product Manager
DEAL-098,2026-02-03,Events,Conferences,SaaStr Annual Booth,event_attendance,lead,Product Manager
DEAL-098,2026-02-11,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,mql,Product Manager
DEAL-098,2026-02-13,Google Ads,Brand Search,Pricing Page,page_visit,mql,VP Marketing
DEAL-098,2026-02-23,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,mql,Product Manager
DEAL-098,2026-03-07,Google Ads,Retargeting,Free Trial Page,ad_click,sql,VP Marketing
DEAL-098,2026-03-09,Google Ads,Retargeting,Free Trial Page,ad_click,sql,CFO
DEAL-098,2026-03-21,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,sql,CTO
DEAL-098,2026-03-26,Events,Hosted Roundtables,RevOps Leaders Forum,event_attendance,opportunity,CFO
DEAL-098,2026-04-05,Google Ads,Retargeting,Case Study LP,page_visit,opportunity,CFO
DEAL-098,2026-04-13,Google Ads,Brand Search,Brand Landing Page,ad_click,opportunity,CFO
DEAL-099,2025-07-23,Content Marketing,Webinars,Pipeline Analytics Deep Dive,page_visit,lead,Head of Demand Gen
DEAL-099,2025-08-04,Google Ads,Retargeting,Free Trial Page,page_visit,mql,Head of Demand Gen
DEAL-099,2025-08-22,LinkedIn,Sponsored Content,Customer Success Story,ad_click,sql,CMO
DEAL-099,2025-09-06,Content Marketing,Webinars,CMO Metrics That Matter,content_download,opportunity,VP Marketing
DEAL-100,2025-12-14,Content Marketing,Webinars,Pipeline Analytics Deep Dive,email_click,lead,Director of Marketing
DEAL-100,2025-12-23,Content Marketing,Webinars,Attribution Masterclass,page_visit,lead,Director of Marketing
DEAL-100,2026-01-02,Content Marketing,Blog/SEO,B2B Funnel Optimization,content_download,lead,Director of Marketing
DEAL-100,2026-01-16,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,content_download,mql,Director of Marketing
DEAL-100,2026-01-28,Google Ads,Brand Search,Pricing Page,page_visit,mql,Director of Marketing
DEAL-100,2026-02-02,Google Ads,Retargeting,Free Trial Page,page_visit,sql,Director of Marketing
DEAL-100,2026-02-16,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,sql,Director of Marketing
DEAL-100,2026-02-26,Google Ads,Retargeting,Demo Request Page,ad_click,sql,CMO
DEAL-100,2026-03-09,Google Ads,Brand Search,Pricing Page,page_visit,opportunity,CMO
DEAL-100,2026-03-20,Email Campaigns,Product Updates,Feature Launch Announcement,page_visit,opportunity,Director of Marketing
DEAL-100,2026-03-29,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,email_click,opportunity,Director of Marketing
DEAL-101,2026-02-23,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,lead,Content Strategist
DEAL-101,2026-02-23,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_open,lead,Director of Ops
DEAL-101,2026-02-26,LinkedIn,Sponsored Content,Customer Success Story,content_download,lead,Director of Ops
DEAL-101,2026-02-28,Outbound BDR,Cold Outbound,Cold Email Sequence,sales_call,mql,Director of Ops
DEAL-101,2026-02-28,Google Ads,Retargeting,Free Trial Page,ad_click,mql,CMO
DEAL-101,2026-03-02,Content Marketing,Webinars,Attribution Masterclass,page_visit,sql,CMO
DEAL-101,2026-03-03,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_open,mql,VP Marketing
DEAL-101,2026-03-05,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,opportunity,CMO
DEAL-101,2026-03-06,Content Marketing,Webinars,Attribution Masterclass,email_click,sql,CMO
DEAL-101,2026-03-06,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,sql,CMO
DEAL-101,2026-03-07,LinkedIn,Conversation Ads,Interactive Product Tour,content_download,opportunity,Director of Ops
DEAL-101,2026-03-08,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,opportunity,VP Marketing
DEAL-102,2025-10-05,Google Ads,Brand Search,Brand Landing Page,page_visit,lead,Digital Marketing Specialist
DEAL-102,2025-11-10,Events,Conferences,Revenue Summit,event_attendance,mql,Digital Marketing Specialist
DEAL-102,2025-12-14,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,sql,CEO
DEAL-102,2026-01-18,Events,Partner Events,Salesforce Dreamforce Session,event_attendance,opportunity,Marketing Director
DEAL-103,2025-12-02,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,lead,Marketing Director
DEAL-103,2025-12-08,Email Campaigns,Re-engagement,We Miss You Email,page_visit,lead,Marketing Director
DEAL-103,2025-12-18,Google Ads,Retargeting,Free Trial Page,ad_click,lead,Marketing Director
DEAL-103,2026-01-03,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,email_click,mql,SDR/BDR
DEAL-103,2026-01-12,Email Campaigns,Nurture Sequences,Welcome Series Email,email_open,mql,VP Sales
DEAL-103,2026-01-19,Email Campaigns,Re-engagement,We Miss You Email,page_visit,mql,VP Sales
DEAL-103,2026-01-30,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,sql,VP Sales
DEAL-103,2026-02-10,Google Ads,Retargeting,Free Trial Page,page_visit,sql,CMO
DEAL-103,2026-02-16,Content Marketing,Webinars,CMO Metrics That Matter,content_download,sql,CMO
DEAL-103,2026-02-24,Content Marketing,Webinars,Revenue Ops Workshop,content_download,opportunity,VP Sales
DEAL-103,2026-03-12,Email Campaigns,Re-engagement,Special Offer Email,email_click,opportunity,Marketing Director
DEAL-103,2026-03-19,Content Marketing,Webinars,Revenue Ops Workshop,page_visit,opportunity,VP Sales
DEAL-104,2025-09-28,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Digital Marketing Specialist
DEAL-104,2025-09-28,Outbound BDR,Warm Follow-up,Content Download Follow-up,sales_call,lead,Marketing Manager
DEAL-104,2025-10-05,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,webinar_attendance,mql,Digital Marketing Specialist
DEAL-104,2025-10-09,Google Ads,Retargeting,Free Trial Page,page_visit,sql,Digital Marketing Specialist
DEAL-104,2025-10-11,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,opportunity,Marketing Manager
DEAL-104,2025-10-12,Events,Conferences,B2B Marketing Exchange,webinar_attendance,opportunity,Marketing Manager
DEAL-105,2025-09-24,Google Ads,Brand Search,Pricing Page,ad_click,lead,Director of Ops
DEAL-105,2025-09-29,Content Marketing,Blog/SEO,Pipeline Velocity Best Practices,page_visit,lead,Director of Ops
DEAL-105,2025-10-06,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,mql,Director of Ops
DEAL-105,2025-10-08,Google Ads,Brand Search,Brand Landing Page,page_visit,sql,Director of Ops
DEAL-105,2025-10-15,Outbound BDR,Inbound Response,Free Trial Onboarding Call,sales_call,opportunity,Director of Ops
DEAL-105,2025-10-22,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,sales_call,opportunity,Director of Ops
DEAL-106,2025-08-31,Google Ads,Brand Search,Pricing Page,ad_click,lead,Head of Demand Gen
DEAL-106,2025-09-04,Google Ads,Brand Search,Brand Landing Page,ad_click,mql,Product Manager
DEAL-106,2025-09-05,Google Ads,Retargeting,Free Trial Page,ad_click,lead,Head of Demand Gen
DEAL-106,2025-09-08,Google Ads,Non-Brand Search,Attribution Guide LP,ad_click,mql,Product Manager
DEAL-106,2025-09-08,Email Campaigns,Nurture Sequences,Product Education Drip,page_visit,sql,Product Manager
DEAL-106,2025-09-14,LinkedIn,Sponsored Content,State of B2B Attribution Report,page_visit,sql,Head of Demand Gen
DEAL-106,2025-09-14,LinkedIn,Conversation Ads,Quick Demo Scheduler,page_visit,opportunity,Head of Demand Gen
DEAL-106,2025-09-20,LinkedIn,InMail,Executive Briefing Invite,ad_click,opportunity,Product Manager
DEAL-107,2025-07-07,Outbound BDR,Cold Outbound,Cold Email Sequence,sales_call,lead,Marketing Analyst
DEAL-107,2025-07-29,Google Ads,Retargeting,Demo Request Page,page_visit,lead,Director of Marketing
DEAL-107,2025-08-24,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,mql,Director of Marketing
DEAL-107,2025-09-15,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,sql,Director of Ops
DEAL-107,2025-10-07,Email Campaigns,Product Updates,Integration Release Email,email_open,opportunity,Director of Ops
DEAL-107,2025-11-03,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,opportunity,Director of Marketing
DEAL-108,2025-11-28,Google Ads,Retargeting,Free Trial Page,ad_click,lead,Digital Marketing Specialist
DEAL-108,2025-12-23,Google Ads,Retargeting,Free Trial Page,page_visit,mql,Content Strategist
DEAL-108,2026-01-15,Outbound BDR,Inbound Response,Free Trial Onboarding Call,email_click,sql,Digital Marketing Specialist
DEAL-108,2026-02-08,Outbound BDR,Inbound Response,Pricing Inquiry Call,sales_call,opportunity,Digital Marketing Specialist
DEAL-108,2026-03-03,Email Campaigns,Re-engagement,New Feature Alert,page_visit,opportunity,Digital Marketing Specialist
DEAL-109,2025-10-29,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,lead,Head of Demand Gen
DEAL-109,2025-11-02,Google Ads,Non-Brand Search,Pipeline Analytics LP,ad_click,mql,Marketing Manager
DEAL-109,2025-11-09,LinkedIn,Conversation Ads,ROI Assessment Tool,content_download,sql,VP Sales
DEAL-109,2025-11-15,Content Marketing,Webinars,Pipeline Analytics Deep Dive,content_download,opportunity,Head of Demand Gen
DEAL-109,2025-11-16,Google Ads,Retargeting,Free Trial Page,ad_click,opportunity,Head of Demand Gen
DEAL-110,2025-08-10,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Marketing Analyst
DEAL-110,2025-08-20,LinkedIn,Conversation Ads,ROI Assessment Tool,ad_click,mql,Marketing Analyst
DEAL-110,2025-09-07,LinkedIn,Sponsored Content,Customer Success Story,content_download,sql,Marketing Director
DEAL-110,2025-09-15,Email Campaigns,Product Updates,Feature Launch Announcement,email_click,opportunity,Head of Demand Gen
DEAL-110,2025-09-30,Email Campaigns,Product Updates,Integration Release Email,email_click,opportunity,Director of Marketing
DEAL-111,2025-09-21,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,sales_call,lead,Digital Marketing Specialist
DEAL-111,2025-10-03,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,mql,Director of Ops
DEAL-111,2025-10-25,Google Ads,Retargeting,Free Trial Page,ad_click,sql,CTO
DEAL-111,2025-11-07,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,content_download,opportunity,Director of Ops
DEAL-111,2025-11-23,Google Ads,Brand Search,Brand Landing Page,ad_click,opportunity,Director of Ops
DEAL-112,2025-07-11,Email Campaigns,Product Updates,Feature Launch Announcement,email_open,lead,Director of Ops
DEAL-112,2025-07-28,LinkedIn,InMail,Executive Briefing Invite,content_download,lead,Director of Ops
DEAL-112,2025-08-11,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,mql,Director of Ops
DEAL-112,2025-08-27,LinkedIn,InMail,Executive Briefing Invite,content_download,mql,CMO
DEAL-112,2025-09-07,Events,Partner Events,Marketo Summit Workshop,webinar_attendance,sql,CMO
DEAL-112,2025-09-23,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,email_click,sql,Director of Ops
DEAL-112,2025-10-05,Events,Conferences,B2B Marketing Exchange,event_attendance,opportunity,CMO
DEAL-112,2025-10-23,Content Marketing,Blog/SEO,Channel ROI Framework,email_click,opportunity,Director of Ops
DEAL-113,2025-09-27,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Head of Demand Gen
DEAL-113,2025-10-04,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_click,lead,Head of Demand Gen
DEAL-113,2025-10-20,Email Campaigns,Nurture Sequences,Welcome Series Email,page_visit,lead,Head of Demand Gen
DEAL-113,2025-10-25,Email Campaigns,Product Updates,Integration Release Email,email_click,mql,Content Strategist
DEAL-113,2025-11-07,Google Ads,Retargeting,Case Study LP,ad_click,mql,CFO
DEAL-113,2025-11-22,Email Campaigns,Product Updates,Feature Launch Announcement,email_click,sql,CFO
DEAL-113,2025-12-01,Google Ads,Retargeting,Free Trial Page,ad_click,sql,CEO
DEAL-113,2025-12-07,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,sql,Head of Demand Gen
DEAL-113,2025-12-18,Email Campaigns,Product Updates,Integration Release Email,email_open,opportunity,CFO
DEAL-113,2025-12-28,Email Campaigns,Re-engagement,Special Offer Email,page_visit,opportunity,CFO
DEAL-113,2026-01-11,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,opportunity,CEO
DEAL-114,2025-11-09,LinkedIn,Sponsored Content,Pipeline ROI Infographic,ad_click,lead,Content Strategist
DEAL-114,2025-12-01,LinkedIn,InMail,Executive Briefing Invite,page_visit,mql,Content Strategist
DEAL-114,2025-12-27,LinkedIn,InMail,Executive Briefing Invite,ad_click,sql,CEO
DEAL-114,2026-01-14,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,email_click,opportunity,CEO
DEAL-115,2026-03-10,Outbound BDR,Cold Outbound,LinkedIn Connection Request,email_open,lead,Director of Marketing
DEAL-115,2026-03-14,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Director of Marketing
DEAL-115,2026-03-16,Google Ads,Retargeting,Free Trial Page,ad_click,mql,Director of Marketing
DEAL-115,2026-03-24,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,mql,Director of Ops
DEAL-115,2026-03-31,Events,Partner Events,HubSpot INBOUND Talk,event_attendance,sql,Director of Marketing
DEAL-115,2026-04-05,Content Marketing,Webinars,Attribution Masterclass,page_visit,opportunity,Director of Ops
DEAL-115,2026-04-06,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,sql,Director of Marketing
DEAL-115,2026-04-10,Email Campaigns,Product Updates,Feature Launch Announcement,email_open,opportunity,Director of Ops
DEAL-115,2026-04-17,Outbound BDR,Cold Outbound,Cold Email Sequence,sales_call,opportunity,Director of Ops
DEAL-116,2026-02-14,Email Campaigns,Nurture Sequences,Use Case Showcase,email_click,lead,Digital Marketing Specialist
DEAL-116,2026-03-13,Content Marketing,Blog/SEO,B2B Funnel Optimization,email_click,mql,SDR/BDR
DEAL-116,2026-04-09,Google Ads,Retargeting,Case Study LP,ad_click,sql,Head of Demand Gen
DEAL-116,2026-05-04,Email Campaigns,Product Updates,Platform Update Newsletter,email_open,opportunity,Head of Demand Gen
DEAL-117,2026-04-29,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,mql,Content Strategist
DEAL-117,2026-04-30,Google Ads,Brand Search,Product Overview Page,page_visit,lead,Content Strategist
DEAL-117,2026-05-01,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Content Strategist
DEAL-117,2026-05-07,Google Ads,Brand Search,Pricing Page,ad_click,sql,CMO
DEAL-117,2026-05-09,Google Ads,Brand Search,Pricing Page,page_visit,sql,CMO
DEAL-117,2026-05-09,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_click,opportunity,CMO
DEAL-117,2026-05-12,Events,Hosted Roundtables,CMO Dinner: Attribution in Practice,event_attendance,opportunity,CMO
DEAL-118,2026-02-09,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,lead,Director of Ops
DEAL-118,2026-02-27,Google Ads,Non-Brand Search,ROI Calculator Page,ad_click,mql,Director of Ops
DEAL-118,2026-03-22,Email Campaigns,Product Updates,Feature Launch Announcement,email_open,sql,Director of Ops
DEAL-118,2026-04-11,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_open,opportunity,Director of Ops
DEAL-118,2026-04-29,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,opportunity,Director of Ops
DEAL-119,2026-03-05,Google Ads,Brand Search,Brand Landing Page,ad_click,lead,Content Strategist
DEAL-119,2026-03-16,Email Campaigns,Product Updates,Feature Launch Announcement,email_click,lead,Director of Marketing
DEAL-119,2026-04-03,Email Campaigns,Re-engagement,Special Offer Email,page_visit,mql,CMO
DEAL-119,2026-04-17,Google Ads,Non-Brand Search,Attribution Guide LP,page_visit,sql,CMO
DEAL-119,2026-04-29,Email Campaigns,Re-engagement,Special Offer Email,email_open,opportunity,CMO
DEAL-119,2026-05-10,Google Ads,Brand Search,Brand Landing Page,ad_click,opportunity,CEO
DEAL-120,2026-01-29,Content Marketing,Webinars,Revenue Ops Workshop,content_download,lead,SDR/BDR
DEAL-120,2026-02-18,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,page_visit,mql,SDR/BDR
DEAL-120,2026-03-12,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,sql,CMO
DEAL-120,2026-04-04,Google Ads,Retargeting,Demo Request Page,ad_click,opportunity,CMO
DEAL-120,2026-04-24,Email Campaigns,Re-engagement,New Feature Alert,page_visit,opportunity,CMO
DEAL-121,2025-10-14,Outbound BDR,Warm Follow-up,Content Download Follow-up,email_click,lead,Digital Marketing Specialist
DEAL-121,2025-11-03,Google Ads,Retargeting,Case Study LP,page_visit,mql,Product Manager
DEAL-121,2025-11-22,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,sql,Product Manager
DEAL-121,2025-12-05,LinkedIn,InMail,Product Update Announcement,content_download,opportunity,Product Manager
DEAL-122,2025-12-01,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_open,lead,Marketing Manager
DEAL-122,2025-12-14,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,lead,Marketing Manager
DEAL-122,2025-12-21,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,content_download,mql,Marketing Manager
DEAL-122,2026-01-01,Outbound BDR,Inbound Response,Demo Request Response,email_open,sql,Digital Marketing Specialist
DEAL-122,2026-01-12,LinkedIn,InMail,Executive Briefing Invite,content_download,sql,Digital Marketing Specialist
DEAL-122,2026-01-20,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,opportunity,Digital Marketing Specialist
DEAL-122,2026-01-27,Outbound BDR,Cold Outbound,Cold Call - Initial Outreach,email_click,opportunity,Marketing Manager
DEAL-123,2025-09-15,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,lead,Marketing Director
DEAL-123,2025-10-05,Events,Partner Events,HubSpot INBOUND Talk,webinar_attendance,mql,Head of Demand Gen
DEAL-123,2025-11-01,Events,Conferences,B2B Marketing Exchange,webinar_attendance,sql,Marketing Director
DEAL-123,2025-11-28,Content Marketing,Ebooks/Guides,B2B Marketing Measurement Guide,page_visit,opportunity,CEO
DEAL-123,2025-12-18,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,page_visit,opportunity,Head of Demand Gen
DEAL-124,2026-03-15,Content Marketing,Webinars,CMO Metrics That Matter,page_visit,lead,Director of Ops
DEAL-124,2026-04-05,Outbound BDR,Cold Outbound,LinkedIn Connection Request,sales_call,sql,VP Marketing
DEAL-124,2026-04-27,Content Marketing,Blog/SEO,Multi-Touch Attribution Guide,content_download,opportunity,VP Marketing
DEAL-125,2026-01-12,Email Campaigns,Nurture Sequences,Welcome Series Email,email_click,lead,CTO
DEAL-125,2026-01-27,Google Ads,Retargeting,Free Trial Page,ad_click,mql,VP Marketing
DEAL-125,2026-02-13,Content Marketing,Ebooks/Guides,Complete Attribution Playbook,email_click,sql,CTO
DEAL-125,2026-03-01,Email Campaigns,Nurture Sequences,Customer Testimonial Email,email_open,opportunity,VP Marketing
DEAL-126,2025-10-19,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_open,lead,Director of Marketing
DEAL-126,2025-11-20,Events,Hosted Roundtables,VP Marketing Roundtable,event_attendance,sql,CEO
DEAL-126,2025-12-28,Events,Partner Events,Marketo Summit Workshop,event_attendance,opportunity,Director of Marketing
DEAL-127,2026-02-13,Outbound BDR,Warm Follow-up,Referral Introduction Call,email_click,lead,Head of Demand Gen
DEAL-127,2026-02-20,Outbound BDR,Inbound Response,Pricing Inquiry Call,email_click,lead,Head of Demand Gen
DEAL-127,2026-03-06,Email Campaigns,Product Updates,Platform Update Newsletter,email_open,mql,VP Sales
DEAL-127,2026-03-11,Outbound BDR,Cold Outbound,LinkedIn Connection Request,sales_call,sql,VP Sales
DEAL-127,2026-03-25,Content Marketing,Ebooks/Guides,Pipeline Intelligence Handbook,email_click,opportunity,Head of Demand Gen
DEAL-127,2026-03-31,Email Campaigns,Re-engagement,Special Offer Email,page_visit,opportunity,Head of Demand Gen
DEAL-128,2026-04-13,Outbound BDR,Inbound Response,Demo Request Response,sales_call,lead,Product Manager
DEAL-128,2026-04-23,Outbound BDR,Warm Follow-up,Content Download Follow-up,sales_call,lead,Product Manager
DEAL-128,2026-05-07,Outbound BDR,Inbound Response,Free Trial Onboarding Call,sales_call,mql,Product Manager
DEAL-128,2026-05-15,LinkedIn,Sponsored Content,State of B2B Attribution Report,ad_click,mql,VP Sales
DEAL-128,2026-05-24,LinkedIn,Sponsored Content,Customer Success Story,content_download,sql,VP Sales
DEAL-128,2026-06-06,Email Campaigns,Product Updates,Integration Release Email,email_open,sql,CMO
DEAL-128,2026-06-17,Content Marketing,Blog/SEO,B2B Funnel Optimization,page_visit,opportunity,VP Sales
DEAL-128,2026-06-30,Outbound BDR,Warm Follow-up,Post-Event Follow-up Call,email_click,opportunity,VP Sales
DEAL-129,2026-02-14,Google Ads,Retargeting,Free Trial Page,ad_click,lead,Director of Ops
DEAL-129,2026-03-19,Google Ads,Non-Brand Search,Pipeline Analytics LP,page_visit,sql,Head of Demand Gen
DEAL-129,2026-04-29,Google Ads,Brand Search,Pricing Page,ad_click,opportunity,Head of Demand Gen
DEAL-130,2025-12-31,Email Campaigns,Re-engagement,We Miss You Email,email_open,lead,Director of Marketing
DEAL-130,2026-01-14,Google Ads,Retargeting,Demo Request Page,page_visit,lead,Director of Marketing
